t;v
8.310;-0.06
8.315;-0.06
8.320;-0.06
8.325;-0.06
8.330;-0.08
8.335;-0.06
8.340;-0.08
8.345;-0.08
8.350;-0.08
8.355;-0.06
8.360;-0.06
8.365;-0.06
8.370;-0.08
8.375;-0.06
8.380;-0.08
8.385;-0.08
8.390;-0.08
8.395;-0.08
8.400;-0.08
8.405;-0.08
8.410;-0.06
8.415;-0.08
8.420;-0.05
8.425;-0.06
8.430;-0.08
8.435;-0.05
8.440;-0.05
8.445;-0.06
8.450;-0.08
8.455;-0.06
8.460;-0.08
8.465;-0.08
8.470;-0.06
8.475;-0.08
8.480;-0.06
8.485;-0.06
8.490;-0.06
8.495;-0.06
8.500;-0.06
8.505;-0.06
8.510;-0.06
8.515;-0.06
8.520;-0.06
8.525;-0.06
8.530;-0.06
8.535;-0.06
8.540;-0.06
8.545;-0.08
8.550;-0.08
8.555;-0.08
8.560;-0.08
8.565;-0.06
8.570;-0.06
8.575;-0.11
8.580;-0.06
8.585;-0.06
8.590;-0.06
8.595;-0.05
8.600;-0.05
8.605;-0.06
8.610;-0.05
8.615;-0.06
8.620;-0.06
8.625;-0.06
8.630;-0.06
8.635;-0.05
8.640;-0.06
8.645;-0.05
8.650;-0.08
8.655;-0.05
8.660;-0.06
8.665;-0.06
8.670;-0.06
8.675;-0.08
8.680;-0.08
8.685;-0.08
8.690;-0.10
8.695;-0.05
8.700;-0.06
8.705;-0.06
8.710;-0.06
8.715;-0.06
8.720;-0.05
8.725;-0.06
8.730;-0.06
8.735;-0.08
8.740;-0.08
8.745;-0.06
8.750;-0.06
8.755;-0.08
8.760;-0.06
8.765;-0.05
8.770;-0.05
8.775;-0.05
8.780;-0.06
8.785;-0.06
8.790;-0.06
8.795;-0.06
8.800;-0.06
8.805;-0.06
8.810;-0.06
8.815;-0.05
8.820;-0.05
8.825;-0.05
8.830;-0.05
8.835;-0.05
8.840;-0.05
8.845;-0.05
8.850;-0.03
8.855;-0.05
8.860;-0.05
8.865;-0.06
8.870;-0.05
8.875;-0.05
8.880;-0.06
8.885;-0.06
8.890;-0.06
8.895;-0.06
8.900;-0.06
8.905;-0.05
8.910;-0.06
8.915;-0.08
8.920;-0.06
8.925;-0.06
8.930;-0.06
8.935;-0.03
8.940;-0.03
8.945;-0.03
8.950;-0.06
8.955;-0.06
8.960;-0.06
8.965;-0.05
8.970;-0.05
8.975;-0.05
8.980;-0.08
8.985;-0.06
8.990;-0.08
8.995;-0.05
9.000;-0.05
9.005;-0.06
9.010;-0.05
9.015;-0.06
9.020;-0.06
9.025;-0.05
9.030;-0.06
9.035;-0.06
9.040;-0.06
9.045;-0.06
9.050;-0.06
9.055;-0.06
9.060;-0.06
9.065;-0.08
9.070;-0.05
9.075;-0.06
9.080;-0.06
9.085;-0.05
9.090;-0.06
9.095;-0.06
9.100;-0.06
9.105;-0.08
9.110;-0.06
9.115;-0.05
9.120;-0.05
9.125;-0.05
9.130;-0.06
9.135;-0.06
9.140;-0.06
9.145;-0.06
9.150;-0.06
9.155;-0.08
9.160;-0.06
9.165;-0.05
9.170;-0.08
9.175;-0.08
9.180;-0.08
9.185;-0.06
9.190;-0.06
9.195;-0.06
9.200;-0.08
9.205;-0.08
9.210;-0.08
9.215;-0.06
9.220;-0.06
9.225;-0.06
9.230;-0.06
9.235;-0.08
9.240;-0.06
9.245;1.01
9.250;6.39
9.255;9.21
9.260;10.37
9.265;10.88
9.270;11.11
9.275;11.22
9.280;11.27
9.285;11.30
9.290;11.32
9.295;11.30
9.300;11.30
9.305;11.30
9.310;11.30
9.315;11.33
9.320;11.33
9.325;11.33
9.330;11.33
9.335;11.33
9.340;11.33
9.345;11.33
9.350;11.32
9.355;11.33
9.360;11.35
9.365;11.32
9.370;11.33
9.375;11.33
9.380;11.33
9.385;11.35
9.390;11.35
9.395;11.33
9.400;11.33
9.405;11.32
9.410;11.32
9.415;11.35
9.420;11.33
9.425;11.35
9.430;11.35
9.435;11.35
9.440;11.35
9.445;11.35
9.450;11.35
9.455;11.33
9.460;11.33
9.465;11.30
9.470;11.35
9.475;11.35
9.480;11.35
9.485;11.33
9.490;11.36
9.495;11.33
9.500;11.36
9.505;11.35
9.510;11.35
9.515;11.33
9.520;11.33
9.525;11.35
9.530;11.33
9.535;11.36
9.540;11.35
9.545;11.36
9.550;11.33
9.555;11.32
9.560;11.35
9.565;11.33
9.570;11.35
9.575;11.35
9.580;11.33
9.585;11.35
9.590;11.35
9.595;11.35
9.600;11.35
9.605;11.32
9.610;11.35
9.615;11.35
9.620;11.35
9.625;11.35
9.630;11.35
9.635;11.35
9.640;11.33
9.645;11.33
9.650;11.35
9.655;11.35
9.660;11.33
9.665;11.33
9.670;11.33
9.675;11.35
9.680;11.35
9.685;11.33
9.690;11.33
9.695;11.36
9.700;11.35
9.705;11.35
9.710;11.35
9.715;11.35
9.720;11.32
9.725;11.33
9.730;11.33
9.735;11.35
9.740;11.35
9.745;11.35
9.750;11.32
9.755;11.32
9.760;11.33
9.765;11.33
9.770;11.33
9.775;11.35
9.780;11.32
9.785;11.35
9.790;11.35
9.795;11.35
9.800;11.33
9.805;11.35
9.810;11.33
9.815;11.33
9.820;11.35
9.825;11.35
9.830;11.35
9.835;11.33
9.840;11.33
9.845;11.32
9.850;11.36
9.855;11.35
9.860;11.33
9.865;11.35
9.870;11.35
9.875;11.35
9.880;11.33
9.885;11.32
9.890;11.33
9.895;11.35
9.900;11.33
9.905;11.36
9.910;11.33
9.915;11.33
9.920;11.33
9.925;11.35
9.930;11.35
9.935;11.35
9.940;11.35
9.945;11.33
9.950;11.32
9.955;11.33
9.960;11.33
9.965;11.33
9.970;11.35
9.975;11.33
9.980;11.35
9.985;11.35
9.990;11.33
9.995;11.35
10.000;11.33
10.005;11.33
10.010;11.33
10.015;11.33
10.020;11.33
10.025;11.33
10.030;11.35
10.035;11.33
10.040;11.33
10.045;11.32
10.050;11.33
10.055;11.33
10.060;11.33
10.065;11.33
10.070;11.32
10.075;11.33
10.080;11.33
10.085;11.35
10.090;11.36
10.095;11.35
10.100;11.33
10.105;11.33
10.110;11.33
10.115;11.33
10.120;11.32
10.125;11.33
10.130;11.33
10.135;11.33
10.140;11.33
10.145;11.32
10.150;11.33
10.155;11.33
10.160;11.30
10.165;11.30
10.170;11.32
10.175;11.30
10.180;11.30
10.185;11.32
10.190;11.32
10.195;11.32
10.200;11.33
10.205;11.33
10.210;11.35
10.215;11.33
10.220;11.32
10.225;11.33
10.230;11.33
10.235;11.32
10.240;11.32
10.245;11.33
10.250;11.32
10.255;11.32
10.260;11.32
10.265;11.33
10.270;11.32
10.275;11.32
10.280;11.33
10.285;11.33
10.290;11.32
10.295;11.33
10.300;11.33
10.305;11.32
10.310;11.32
10.315;11.35
10.320;11.33
10.325;11.32
10.330;11.32
10.335;11.33
10.340;11.32
10.345;11.33
10.350;11.32
10.355;11.33
10.360;11.30
10.365;11.33
10.370;11.33
10.375;11.32
10.380;11.33
10.385;11.32
10.390;11.32
10.395;11.32
10.400;11.32
10.405;11.32
10.410;11.32
10.415;11.33
10.420;11.32
10.425;11.33
10.430;11.32
10.435;11.32
10.440;11.35
10.445;11.32
10.450;11.32
10.455;11.30
10.460;10.03
10.465;4.65
10.470;1.96
10.475;0.85
10.480;0.37
10.485;0.14
10.490;0.06
10.495;0.00
10.500;-0.02
10.505;-0.03
10.510;-0.02
10.515;-0.03
10.520;-0.03
10.525;-0.03
10.530;-0.06
10.535;-0.06
10.540;-0.05
10.545;-0.06
10.550;-0.06
10.555;-0.05
10.560;-0.05
10.565;-0.05
10.570;-0.06
10.575;-0.05
10.580;-0.06
10.585;-0.05
10.590;-0.06
10.595;-0.06
10.600;-0.06
10.605;-0.08
10.610;-0.06
10.615;-0.06
10.620;-0.06
10.625;-0.06
10.630;-0.06
10.635;-0.06
10.640;-0.08
10.645;-0.06
10.650;-0.06
10.655;-0.08
10.660;-0.06
10.665;-0.05
10.670;-0.06
10.675;-0.06
10.680;-0.05
10.685;-0.05
10.690;-0.06
10.695;-0.06
10.700;-0.05
10.705;-0.05
10.710;-0.05
10.715;-0.06
10.720;-0.05
10.725;-0.05
10.730;-0.05
10.735;-0.05
10.740;-0.05
10.745;-0.05
10.750;-0.06
10.755;-0.06
10.760;-0.06
10.765;-0.06
10.770;-0.06
10.775;-0.06
10.780;-0.06
10.785;-0.08
10.790;-0.06
10.795;-0.06
10.800;-0.08
10.805;-0.05
10.810;-0.06
10.815;-0.06
10.820;-0.05
10.825;-0.06
10.830;-0.08
10.835;-0.06
10.840;-0.05
10.845;-0.06
10.850;-0.05
10.855;-0.05
10.860;-0.05
10.865;-0.06
10.870;-0.06
10.875;-0.08
10.880;-0.05
10.885;-0.06
10.890;-0.08
10.895;-0.08
10.900;-0.05
10.905;-0.03
10.910;-0.06
10.915;-0.05
10.920;-0.05
10.925;-0.05
10.930;-0.06
10.935;-0.06
10.940;-0.06
10.945;-0.08
10.950;-0.06
10.955;-0.10
10.960;-0.06
10.965;-0.06
10.970;-0.05
10.975;-0.06
10.980;-0.05
10.985;-0.06
10.990;-0.05
10.995;-0.06
11.000;-0.05
11.005;-0.08
11.010;-0.06
11.015;-0.06
11.020;-0.06
11.025;-0.05
11.030;-0.05
11.035;-0.05
11.040;-0.05
11.045;-0.05
11.050;-0.06
11.055;-0.05
11.060;-0.03
11.065;-0.06
11.070;-0.06
11.075;-0.08
11.080;-0.06
11.085;-0.08
11.090;-0.06
11.095;-0.08
11.100;-0.06
11.105;-0.06
11.110;-0.06
11.115;-0.06
11.120;-0.06
11.125;-0.05
11.130;-0.06
11.135;-0.05
11.140;-0.05
11.145;-0.06
11.150;-0.06
11.155;-0.05
11.160;-0.05
11.165;-0.05
11.170;-0.06
11.175;-0.06
11.180;-0.06
11.185;-0.06
11.190;-0.05
11.195;-0.06
11.200;-0.05
11.205;-0.06
11.210;-0.06
11.215;-0.06
11.220;-0.05
11.225;-0.08
11.230;-0.06
11.235;-0.06
11.240;-0.06
11.245;-0.06
11.250;-0.08
11.255;-0.08
11.260;-0.05
11.265;-0.06
11.270;-0.08
11.275;-0.06
11.280;-0.06
11.285;-0.06
11.290;-0.06
11.295;-0.06
11.300;-0.06
11.305;-0.06
11.310;-0.06
11.315;-0.06
11.320;-0.06
11.325;-0.06
11.330;-0.06
11.335;-0.05
11.340;-0.05
11.345;-0.06
11.350;-0.06
11.355;-0.06
11.360;-0.06
11.365;-0.05
11.370;-0.06
11.375;-0.08
11.380;-0.06
11.385;-0.10
11.390;-0.10
11.395;-0.08
11.400;-0.06
11.405;-0.08
11.410;-0.06
11.415;-0.08
11.420;-0.08
11.425;-0.08
11.430;-0.06
11.435;-0.05
11.440;-0.06
11.445;-0.06
11.450;-0.08
11.455;-0.06
11.460;-0.06
11.465;-0.05
11.470;-0.06
11.475;-0.08
11.480;-0.06
11.485;-0.05
11.490;-0.06
11.495;-0.06
11.500;-0.06
11.505;-0.06
11.510;-0.08
11.515;-0.08
11.520;-0.05
11.525;-0.05
11.530;-0.06
11.535;-0.06
11.540;-0.06
11.545;-0.06
11.550;-0.08
11.555;-0.06
11.560;-0.05
11.565;-0.06
11.570;-0.06
11.575;-0.06
11.580;-0.06
11.585;-0.06
11.590;-0.05
11.595;-0.05
11.600;-0.05
11.605;-0.05
11.610;-0.06
11.615;-0.06
11.620;-0.03
11.625;-0.05
11.630;-0.05
11.635;-0.06
11.640;-0.05
11.645;-0.06
11.650;-0.05
11.655;-0.06
11.660;-0.06
11.665;-0.08
11.670;-0.06
11.675;-0.05
11.680;-0.03
11.685;-0.06
11.690;-0.06
11.695;-0.08
11.700;-0.08
11.705;-0.08
11.710;-0.06
11.715;-0.08
11.720;-0.06
11.725;-0.08
11.730;-0.05
11.735;-0.06
11.740;-0.06
11.745;-0.06
11.750;-0.08
11.755;-0.06
11.760;-0.06
11.765;-0.06
11.770;-0.05
11.775;-0.05
11.780;-0.06
11.785;-0.05
11.790;-0.05
11.795;-0.05
