t;v
7.845;-0.06
7.850;-0.05
7.855;-0.05
7.860;-0.05
7.865;-0.06
7.870;-0.05
7.875;-0.08
7.880;-0.05
7.885;-0.06
7.890;-0.06
7.895;-0.05
7.900;-0.08
7.905;-0.06
7.910;-0.05
7.915;-0.05
7.920;-0.06
7.925;-0.06
7.930;-0.05
7.935;-0.05
7.940;-0.05
7.945;-0.05
7.950;-0.05
7.955;-0.05
7.960;-0.06
7.965;-0.05
7.970;-0.06
7.975;-0.06
7.980;-0.06
7.985;-0.06
7.990;-0.06
7.995;-0.08
8.000;-0.06
8.005;-0.05
8.010;-0.06
8.015;-0.06
8.020;-0.06
8.025;-0.06
8.030;-0.08
8.035;-0.06
8.040;-0.06
8.045;-0.06
8.050;-0.06
8.055;-0.05
8.060;-0.06
8.065;-0.06
8.070;-0.06
8.075;-0.05
8.080;-0.06
8.085;-0.06
8.090;-0.06
8.095;-0.06
8.100;-0.06
8.105;-0.05
8.110;-0.06
8.115;-0.06
8.120;-0.05
8.125;-0.06
8.130;-7.35
8.135;-10.05
8.140;-9.02
8.145;-8.09
8.150;-7.27
8.155;-6.53
8.160;-5.83
8.165;-5.20
8.170;-4.67
8.175;-4.27
8.180;-3.88
8.185;-3.50
8.190;-3.18
8.195;-2.89
8.200;-2.62
8.205;-2.36
8.210;-2.15
8.215;-1.96
8.220;-1.80
8.225;-1.62
8.230;-1.49
8.235;-1.36
8.240;-1.25
8.245;-1.16
8.250;-1.04
8.255;-0.96
8.260;-0.90
8.265;-0.82
8.270;-0.75
8.275;-0.71
8.280;-0.63
8.285;-0.59
8.290;-0.55
8.295;-0.50
8.300;-0.47
8.305;-0.43
8.310;-0.42
8.315;-0.39
8.320;-0.34
8.325;-0.32
8.330;-0.32
8.335;-0.30
8.340;-0.29
8.345;-0.29
8.350;-0.26
8.355;-0.24
8.360;-0.22
8.365;-0.22
8.370;-0.19
8.375;-0.21
8.380;-0.18
8.385;-0.18
8.390;-0.18
8.395;-0.16
8.400;-0.16
8.405;-0.16
8.410;-0.16
8.415;-0.16
8.420;-0.16
8.425;-0.14
8.430;-0.13
8.435;-0.14
8.440;-0.13
8.445;-0.13
8.450;-0.16
8.455;-0.13
8.460;-0.13
8.465;-0.13
8.470;-0.14
8.475;-0.14
8.480;-0.13
8.485;-0.11
8.490;-0.13
8.495;-0.11
8.500;-0.11
8.505;-0.11
8.510;-0.10
8.515;-0.11
8.520;-0.08
8.525;-0.10
8.530;-0.10
8.535;-0.11
8.540;-0.10
8.545;-0.11
8.550;-0.10
8.555;-0.08
8.560;-0.06
8.565;-0.11
8.570;-0.11
8.575;-0.08
8.580;-0.10
8.585;-0.08
8.590;-0.10
8.595;-0.08
8.600;-0.08
8.605;-0.08
8.610;-0.06
8.615;-0.10
8.620;-0.08
8.625;-0.08
8.630;-0.10
8.635;-0.08
8.640;-0.10
8.645;-0.10
8.650;-0.10
8.655;-0.08
8.660;-0.08
8.665;-0.10
8.670;-0.08
8.675;-0.10
8.680;-0.11
8.685;-0.10
8.690;-0.08
8.695;-0.08
8.700;-0.10
8.705;-0.10
8.710;-0.10
8.715;-0.08
8.720;-0.06
8.725;-0.10
8.730;-0.08
8.735;-0.08
8.740;-0.10
8.745;-0.08
8.750;-0.10
8.755;-0.10
8.760;-0.08
8.765;-0.10
8.770;-0.08
8.775;-0.08
8.780;-0.08
8.785;-0.08
8.790;-0.08
8.795;-0.08
8.800;-0.10
8.805;-0.08
8.810;-0.08
8.815;-0.08
8.820;-0.06
8.825;-0.08
8.830;-0.06
8.835;-0.08
8.840;-0.13
8.845;-0.10
8.850;-0.10
8.855;-0.10
8.860;-0.08
8.865;-0.06
8.870;-0.06
8.875;-0.08
8.880;-0.06
8.885;-0.08
8.890;-0.06
8.895;-0.10
8.900;-0.10
8.905;-0.08
8.910;-0.06
8.915;-0.06
8.920;-0.06
8.925;-0.05
8.930;-0.06
8.935;-0.08
8.940;-0.06
8.945;-0.08
8.950;-0.10
8.955;-0.08
8.960;-0.08
8.965;-0.08
8.970;-0.06
8.975;-0.06
8.980;-0.06
8.985;-0.06
8.990;-0.06
8.995;-0.08
9.000;-0.06
9.005;-0.08
9.010;-0.08
9.015;-0.06
9.020;-0.08
9.025;-0.08
9.030;-0.08
9.035;-0.05
9.040;-0.05
9.045;-0.06
9.050;-0.06
9.055;-0.06
9.060;-0.06
9.065;-0.06
9.070;-0.05
9.075;-0.06
9.080;-0.05
9.085;-0.06
9.090;-0.08
9.095;-0.06
9.100;-0.05
9.105;-0.06
9.110;-0.05
9.115;-0.06
9.120;-0.05
9.125;-0.08
9.130;-0.06
9.135;-0.06
9.140;-0.05
9.145;-0.06
9.150;-0.06
9.155;-0.08
9.160;-0.05
9.165;-0.03
9.170;-0.03
9.175;-0.05
9.180;-0.06
9.185;-0.05
9.190;-0.05
9.195;-0.06
9.200;-0.06
9.205;-0.05
9.210;-0.06
9.215;-0.05
9.220;-0.06
9.225;-0.06
9.230;-0.06
9.235;-0.06
9.240;-0.06
9.245;-0.05
9.250;-0.06
9.255;-0.06
9.260;-0.06
9.265;-0.05
9.270;-0.05
9.275;-0.06
9.280;-0.06
9.285;-0.06
9.290;-0.05
9.295;-0.05
9.300;-0.05
9.305;-0.06
9.310;-0.06
9.315;-0.06
9.320;-0.08
9.325;-0.08
9.330;-0.06
9.335;-0.08
9.340;-0.05
9.345;-0.06
9.350;-0.08
9.355;-0.06
9.360;-0.06
9.365;-0.06
9.370;-0.06
9.375;-0.06
9.380;-0.06
9.385;-0.06
9.390;-0.06
9.395;-0.06
9.400;-0.06
9.405;-0.06
9.410;-0.05
9.415;-0.05
9.420;-0.08
9.425;-0.06
9.430;-0.05
9.435;-0.05
9.440;-0.06
9.445;-0.06
9.450;-0.06
9.455;-0.06
9.460;-0.05
9.465;-0.06
9.470;-0.06
9.475;-0.06
9.480;-0.06
9.485;-0.06
9.490;-0.05
9.495;-0.05
9.500;-0.06
9.505;-0.05
9.510;-0.05
9.515;-0.06
9.520;-0.06
9.525;-0.06
9.530;-0.08
9.535;-0.05
9.540;-0.06
9.545;-0.08
9.550;-0.06
9.555;-0.08
9.560;-0.06
9.565;-0.05
9.570;-0.06
9.575;-0.08
9.580;-0.08
9.585;-0.05
9.590;-0.06
9.595;-0.06
9.600;-0.06
9.605;-0.06
9.610;-0.05
9.615;-0.05
9.620;-0.05
9.625;-0.06
9.630;-0.06
9.635;-0.05
9.640;-0.05
9.645;-0.05
9.650;-0.05
9.655;-0.06
9.660;-0.06
9.665;-0.06
9.670;-0.06
9.675;-0.06
9.680;-0.06
9.685;-0.06
9.690;-0.05
9.695;-0.06
9.700;-0.05
9.705;-0.03
9.710;-0.05
9.715;-0.05
9.720;-0.06
9.725;-0.05
9.730;-0.05
9.735;-0.05
9.740;-0.06
9.745;-0.05
9.750;-0.06
9.755;-0.06
9.760;-0.05
9.765;-0.06
9.770;-0.06
9.775;-0.05
9.780;-0.06
9.785;-0.06
9.790;-0.05
9.795;-0.06
9.800;-0.06
9.805;-0.06
9.810;-0.06
9.815;-0.05
9.820;-0.06
9.825;-0.06
9.830;-0.06
9.835;-0.06
9.840;-0.06
9.845;-0.06
9.850;-0.05
9.855;-0.06
9.860;-0.06
9.865;-0.06
9.870;-0.06
9.875;-0.06
9.880;-0.06
9.885;-0.08
9.890;-0.06
9.895;-0.05
9.900;-0.06
9.905;-0.08
9.910;-0.06
9.915;-0.06
9.920;-0.06
9.925;-0.06
9.930;-0.05
9.935;-0.06
9.940;-0.08
9.945;-0.08
9.950;-0.06
9.955;-0.06
9.960;-0.05
9.965;-0.03
9.970;-0.06
9.975;-0.05
9.980;-0.06
9.985;-0.05
9.990;-0.05
9.995;-0.05
10.000;-0.05
10.005;-0.03
10.010;-0.05
10.015;-0.05
10.020;-0.05
10.025;-0.06
10.030;-0.06
10.035;-0.06
10.040;-0.06
10.045;-0.06
10.050;-0.06
10.055;-0.05
10.060;-0.05
10.065;-0.06
10.070;-0.06
10.075;-0.06
10.080;-0.06
10.085;-0.05
10.090;-0.06
10.095;-0.08
10.100;-0.06
10.105;-0.06
10.110;-0.05
10.115;-0.05
10.120;-0.06
10.125;-0.06
10.130;-0.03
10.135;-0.05
10.140;-0.05
10.145;-0.06
10.150;-0.06
10.155;-0.06
10.160;-0.06
10.165;-0.06
10.170;-0.08
10.175;-0.06
10.180;-0.06
10.185;-0.06
10.190;-0.06
10.195;-0.05
10.200;-0.06
10.205;-0.05
10.210;-0.05
10.215;-0.06
10.220;-0.06
10.225;-0.05
10.230;-0.06
10.235;-0.05
10.240;-0.03
10.245;-0.05
10.250;-0.05
10.255;-0.05
10.260;-0.05
10.265;-0.05
10.270;-0.03
10.275;-0.05
10.280;-0.05
10.285;-0.05
10.290;-0.05
10.295;-0.06
10.300;-0.06
10.305;-0.05
10.310;-0.06
10.315;-0.05
10.320;-0.05
10.325;-0.05
10.330;-0.05
10.335;-0.06
10.340;-0.06
10.345;-0.05
10.350;-0.06
10.355;-0.05
10.360;-0.05
10.365;-0.06
10.370;-0.06
10.375;-0.05
10.380;-0.06
10.385;-0.05
10.390;-0.06
10.395;-0.03
10.400;-0.06
10.405;-0.05
10.410;-0.08
10.415;-0.06
10.420;-0.06
10.425;-0.08
10.430;-0.08
10.435;-0.08
10.440;-0.06
10.445;-0.06
10.450;-0.06
10.455;-0.05
10.460;-0.06
10.465;-0.06
10.470;-0.06
10.475;-0.05
10.480;-0.06
10.485;-0.06
10.490;-0.08
10.495;-0.06
10.500;-0.05
10.505;-0.05
10.510;-0.06
10.515;-0.06
10.520;-0.08
10.525;-0.05
10.530;-0.05
10.535;-0.08
10.540;-0.06
10.545;-0.08
10.550;-0.08
10.555;-0.05
10.560;-0.06
10.565;-0.06
10.570;-0.06
10.575;-0.05
10.580;-0.06
10.585;-0.06
10.590;-0.05
10.595;-0.08
10.600;-0.03
10.605;-0.08
10.610;-0.06
10.615;-0.06
10.620;-0.06
10.625;-0.05
10.630;-0.05
10.635;-0.06
10.640;-0.06
10.645;-0.06
10.650;-0.05
10.655;-0.06
10.660;-0.06
10.665;-0.05
10.670;-0.08
10.675;-0.06
10.680;-0.06
10.685;-0.08
10.690;-0.06
10.695;-0.05
10.700;-0.06
10.705;-0.05
10.710;-0.06
10.715;-0.06
10.720;-0.05
10.725;-0.06
10.730;-0.06
10.735;-0.05
10.740;-0.05
10.745;-0.05
10.750;-0.06
10.755;-0.06
10.760;-0.05
10.765;-0.05
10.770;-0.05
10.775;-0.05
10.780;-0.06
10.785;-0.05
10.790;-0.05
10.795;-0.06
10.800;-0.05
10.805;-0.03
10.810;-0.06
10.815;-0.05
10.820;-0.06
10.825;-0.06
10.830;-0.05
10.835;-0.06
10.840;-0.05
10.845;-0.05
10.850;-0.06
10.855;-0.03
10.860;-0.05
10.865;-0.05
10.870;-0.05
10.875;-0.06
10.880;-0.06
10.885;-0.05
10.890;-0.05
10.895;-0.05
10.900;-0.06
10.905;-0.05
10.910;-0.05
10.915;-0.05
10.920;-0.06
10.925;-0.03
10.930;-0.06
10.935;-0.06
10.940;-0.05
10.945;-0.05
10.950;-0.05
10.955;-0.06
10.960;-0.08
10.965;-0.05
